"text","post_text","shared_text","time","video_id","likes","comments","shares"
"U.S. Senator Elizabeth Warren is live discussing the 2008 financial collapse, which rocked the markets and upended the lives of millions of Americans. Warren and Andrew Ross Sorkin, New York Times columnist and the founder and editor-at-large of DealBook, are 2 of the country's leading experts on the collapse. Comment with your questions and Sorkin will ask some.","U.S. Senator Elizabeth Warren is live discussing the 2008 financial collapse, which rocked the markets and upended the lives of millions of Americans. Warren and Andrew Ross Sorkin, New York Times columnist and the founder and editor-at-large of DealBook, are 2 of the country's leading experts on the collapse. Comment with your questions and Sorkin will ask some.","","2018-09-13 19:16:02",479677619107783,601,769,221
"We’re solving The New York Times crossword puzzle. Wordplay columnist Deb Amlen is here with hints and encouragement. Put your guesses in the comments. New to crosswords? Follow our guide: http://nyti.ms/2Bwui49","We’re solving The New York Times crossword puzzle. Wordplay columnist Deb Amlen is here with hints and encouragement. Put your guesses in the comments. New to crosswords? Follow our guide: http://nyti.ms/2Bwui49","","2018-09-13 13:00:20",272422363598397,267,1422,55
"“We’ll stay until they run us off the island.” Some residents of Carolina Beach, N.C., are choosing to ride out Hurricane Florence at home. Here’s what they told us.

Follow the latest news: https://nyti.ms/2Oi5nbG","“We’ll stay until they run us off the island.” Some residents of Carolina Beach, N.C., are choosing to ride out Hurricane Florence at home. Here’s what they told us.

Follow the latest news: https://nyti.ms/2Oi5nbG","","2018-09-13 12:10:50",475830916253069,282,263,56
"A cartoon depicting tennis star Serena Williams at the U.S. Open has ignited controversy around the world. Was it racist? The Australian cartoonist says it wasn’t. Many of her fans say it was. What’s your take? Join our live conversation with Damien Cave, NYT Australia bureau chief. Leave your thoughts and questions in the comments and NYT writer Rachel Swarns, will bring you into the conversation. Subscribe to our Race/Related newsletter: https://nyti.ms/2IOiIpf","A cartoon depicting tennis star Serena Williams at the U.S. Open has ignited controversy around the world. Was it racist? The Australian cartoonist says it wasn’t. Many of her fans say it was. What’s your take? Join our live conversation with Damien Cave, NYT Australia bureau chief. Leave your thoughts and questions in the comments and NYT writer Rachel Swarns, will bring you into the conversation. Subscribe to our Race/Related newsletter: https://nyti.ms/2IOiIpf","","2018-09-12 21:01:03",326528458097121,417,1238,124
"In these experiments, parrots showed how smart they are by swapping tokens for food: https://nyti.ms/2CMd74G","In these experiments, parrots showed how smart they are by swapping tokens for food: https://nyti.ms/2CMd74G","","2018-09-11 15:40:00",570019203401172,4014,650,3936
"The New York Times has confirmed the location of a new C.I.A. drone base. Here's what its existence could mean.

Read more: https://nyti.ms/2N6hKuT","The New York Times has confirmed the location of a new C.I.A. drone base. Here's what its existence could mean.

Read more: https://nyti.ms/2N6hKuT","","2018-09-11 13:25:00",757713841246529,409,106,171
"We've received lots of questions from our readers about abortion, classified documents and other issues raised during the confirmation hearings for Judge Brett Kavanaugh. The Times’s Supreme Court reporter, Adam Liptak, provides some answers.

Read more: https://nyti.ms/2Mh63fE","We've received lots of questions from our readers about abortion, classified documents and other issues raised during the confirmation hearings for Judge Brett Kavanaugh. The Times’s Supreme Court reporter, Adam Liptak, provides some answers.

Read more: https://nyti.ms/2Mh63fE","","2018-09-10 07:30:01",255788861737421,221,89,68
"One of the internet’s most popular fitness personalities is a dead bodybuilder named Zyzz. We dug into his legacy.

Want more Internetting? Sign up for our newsletter: https://nyti.ms/2NvtyTP","One of the internet’s most popular fitness personalities is a dead bodybuilder named Zyzz. We dug into his legacy.

Want more Internetting? Sign up for our newsletter: https://nyti.ms/2NvtyTP","","2018-09-09 16:25:00",2144784929094846,428,145,74
"Fans of Infowars don’t just buy into the conspiracy theories peddled by Alex Jones, they actually buy his products. Jones has amassed a fortune by pitching health products and weapons components as antidotes to the frightening worldview he broadcasts.

Read more: https://nyti.ms/2Ntw4gB","Fans of Infowars don’t just buy into the conspiracy theories peddled by Alex Jones, they actually buy his products. Jones has amassed a fortune by pitching health products and weapons components as antidotes to the frightening worldview he broadcasts.

Read more: https://nyti.ms/2Ntw4gB","","2018-09-09 14:25:00",1997125847244468,745,821,517
"“What happened to the Republican Party?” Former President Barack Obama delivered a sharply worded speech assailing President Trump.

Read the story: https://nyti.ms/2N0wMTe","“What happened to the Republican Party?” Former President Barack Obama delivered a sharply worded speech assailing President Trump.

Read the story: https://nyti.ms/2N0wMTe","","2018-09-07 19:25:00",270060633834702,19807,1087,4630
"British investigators used security footage and flight records to track 2 Russian men who now stand accused of attempted murder in the March attack featuring the nerve agent Novichok.

Read more: https://nyti.ms/2wQy1sV","British investigators used security footage and flight records to track 2 Russian men who now stand accused of attempted murder in the March attack featuring the nerve agent Novichok.

Read more: https://nyti.ms/2wQy1sV","","2018-09-07 15:55:00",232188104144472,638,91,298
"Ever feared being buried alive? Corin Hardy, the director of the horror film “The Nun,” takes all that anxiety and lets it loose in one creepy cemetery scene.

Read our review of “The Nun”: https://nyti.ms/2wNbOfr","Ever feared being buried alive? Corin Hardy, the director of the horror film “The Nun,” takes all that anxiety and lets it loose in one creepy cemetery scene.

Read our review of “The Nun”: https://nyti.ms/2wNbOfr","","2018-09-07 14:25:00",2111151165814669,228,47,47
"Abortion and birth control took center stage yesterday at Judge Kavanaugh’s confirmation hearings. We explain 3 possible scenarios for the future of abortion law.

Read more: https://nyti.ms/2Cv52kt","Abortion and birth control took center stage yesterday at Judge Kavanaugh’s confirmation hearings. We explain 3 possible scenarios for the future of abortion law.

Read more: https://nyti.ms/2Cv52kt","","2018-09-07 12:55:00",386662708533922,358,99,195
"Senators on the Judiciary Committee pressed Judge Brett Kavanaugh about the constitutional right to abortion and his views on the special counsel.

Read more: https://nyti.ms/2NRxe2s","Senators on the Judiciary Committee pressed Judge Brett Kavanaugh about the constitutional right to abortion and his views on the special counsel.

Read more: https://nyti.ms/2NRxe2s","","2018-09-06 20:28:12",710196732665876,861,194,79
"India's Supreme Court struck down a colonial-era ban on gay sex that had been used to blackmail, harass and sexually assault LGBTQ Indians.

Read more: https://nyti.ms/2wKS1NK","India's Supreme Court struck down a colonial-era ban on gay sex that had been used to blackmail, harass and sexually assault LGBTQ Indians.

Read more: https://nyti.ms/2wKS1NK","","2018-09-06 19:55:01",317893609033757,6551,181,840
"We’re solving The New York Times crossword puzzle. Wordplay columnist Deb Amlen is here with hints and encouragement. Put your guesses in the comments. New to crosswords? Follow our guide: http://nyti.ms/2Bwui49","We’re solving The New York Times crossword puzzle. Wordplay columnist Deb Amlen is here with hints and encouragement. Put your guesses in the comments. New to crosswords? Follow our guide: http://nyti.ms/2Bwui49","","2018-09-06 13:01:18",986626464862903,332,1215,56
"What does reporting on white supremacists tell us about white identity in America? Join our live conversation with NYT writers Alan Feuer and Sabrina Tavernise, who will discuss their reporting and personal experiences a year after the violent rally in Charlottesville. Leave your thoughts and questions in the comments and Rachel Swarns, NYT writer, will bring you into the conversation. Subscribe to our Race/Related newsletter: https://nyti.ms/2IOiIpf","What does reporting on white supremacists tell us about white identity in America? Join our live conversation with NYT writers Alan Feuer and Sabrina Tavernise, who will discuss their reporting and personal experiences a year after the violent rally in Charlottesville. Leave your thoughts and questions in the comments and Rachel Swarns, NYT writer, will bring you into the conversation. Subscribe to our Race/Related newsletter: https://nyti.ms/2IOiIpf","","2018-09-05 21:18:52",2171578886439014,242,268,67
